datetime,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week
2022-05-16,271007.0025,1.1,1.1,12,17.8,135,24,24.5,11,3.5,6.0,13,2.0,5,5,2022,20,202220,Monday
2022-05-17,268878.6125,-0.1,-0.1,1,18.5,110,3,25.2,16,2.3,4.0,12,1.0,2,5,2022,20,202220,Tuesday
2022-05-18,266563.4775,0.0,0.0,1,19.2,123,3,24.7,13,2.2,3.0,8,1.0,2,5,2022,20,202220,Wednesday
2022-05-19,285189.72,22.6,10.9,12,16.9,94,24,23.0,11,2.2,5.0,4,0.0,24,5,2022,20,202220,Thursday
2022-05-20,280178.09,19.0,6.7,14,13.3,75,4,20.1,12,2.8,5.0,12,0.0,1,5,2022,20,202220,Friday
2022-05-21,231643.79,0.0,0.0,1,14.0,75,24,17.6,14,3.0,5.0,1,0.0,21,5,2022,20,202220,Saturday
2022-05-22,208653.38,0.0,0.0,1,15.6,58,3,21.4,16,2.2,3.0,10,0.0,1,5,2022,20,202220,Sunday
2022-05-23,281764.8525,20.0,12.5,17,15.8,124,4,21.9,13,2.5,5.0,18,1.0,5,5,2022,21,202221,Monday
2022-05-24,266979.435,1.4,0.8,10,13.3,79,24,17.5,16,4.0,6.0,7,2.0,18,5,2022,21,202221,Tuesday
2022-05-25,262389.8825,0.3,0.2,22,13.7,69,3,17.8,12,4.8,7.0,11,2.0,1,5,2022,21,202221,Wednesday
2022-05-26,231258.3625,0.3,0.3,24,16.1,137,3,19.0,13,5.2,7.0,14,3.0,3,5,2022,21,202221,Thursday
2022-05-27,235402.28,0.3,0.3,1,13.8,108,24,15.9,12,4.2,6.0,10,2.0,4,5,2022,21,202221,Friday
2022-05-28,222548.8125,0.2,0.1,19,11.9,55,24,16.2,13,3.5,5.0,10,1.0,23,5,2022,21,202221,Saturday
2022-05-29,231738.6725,0.5,0.3,4,10.4,52,24,14.2,14,2.8,5.0,10,0.0,24,5,2022,21,202221,Sunday
2022-05-30,262825.2775,0.0,0.0,1,10.4,43,4,14.7,14,1.4,3.0,10,0.0,2,5,2022,22,202222,Monday
2022-05-31,262869.8225,3.6,1.1,15,11.9,61,3,18.2,12,2.0,4.0,15,1.0,1,5,2022,22,202222,Tuesday
2022-06-01,259395.9525,1.0,0.7,4,12.6,66,24,16.5,15,3.4,6.0,13,2.0,2,6,2022,22,202222,Wednesday
2022-06-02,249413.6525,0.0,0.0,1,13.7,46,4,19.6,15,2.1,4.0,17,0.0,4,6,2022,22,202222,Thursday
2022-06-03,245948.655,0.0,0.0,1,17.3,103,2,23.7,15,4.1,6.0,17,2.0,4,6,2022,22,202222,Friday
2022-06-04,224581.9575,0.0,0.0,1,16.8,113,4,22.7,16,4.8,6.0,8,4.0,3,6,2022,22,202222,Saturday
2022-06-05,243667.1375,25.9,9.4,17,16.4,130,5,21.4,12,3.2,5.0,9,1.0,14,6,2022,22,202222,Sunday
2022-06-06,242527.17,11.4,2.6,12,13.9,124,20,18.1,11,4.5,7.0,9,3.0,4,6,2022,23,202223,Monday
2022-06-07,264232.825,-0.1,-0.1,1,15.5,129,1,19.6,15,3.2,5.0,8,1.0,20,6,2022,23,202223,Tuesday
2022-06-08,283249.4425,9.6,2.9,13,15.6,133,4,18.8,10,3.1,6.0,11,2.0,1,6,2022,23,202223,Wednesday
2022-06-09,252151.825,1.1,1.1,7,16.4,103,24,20.2,13,3.2,5.0,12,2.0,4,6,2022,23,202223,Thursday
2022-06-10,268169.8625,-0.1,-0.1,1,17.7,102,1,22.1,13,3.4,5.0,9,2.0,1,6,2022,23,202223,Friday
2022-06-11,219633.885,0.0,0.0,1,17.9,120,24,21.9,15,3.3,5.0,13,2.0,20,6,2022,23,202223,Saturday
2022-06-12,211913.525,0.0,0.0,1,16.0,102,1,21.0,12,2.8,5.0,11,1.0,1,6,2022,23,202223,Sunday
2022-06-13,250768.075,-0.1,-0.1,1,14.4,79,24,18.2,13,2.8,5.0,11,1.0,1,6,2022,24,202224,Monday
2022-06-14,246260.325,0.0,0.0,1,15.2,60,4,21.1,15,1.9,4.0,19,0.0,1,6,2022,24,202224,Tuesday
2022-06-15,243111.71,0.0,0.0,1,17.8,80,4,23.9,14,2.7,4.0,9,1.0,1,6,2022,24,202224,Wednesday
2022-06-16,252188.95,0.0,0.0,1,17.8,85,4,24.4,15,1.8,3.0,15,1.0,2,6,2022,24,202224,Thursday
2022-06-17,257326.98,0.0,0.0,1,22.1,120,3,28.9,15,3.0,5.0,12,1.0,1,6,2022,24,202224,Friday
2022-06-18,233314.28,0.0,0.0,1,21.2,147,24,27.0,13,3.5,6.0,18,1.0,6,6,2022,24,202224,Saturday
2022-06-19,238262.6825,1.8,0.8,15,14.8,124,24,17.6,14,3.7,7.0,4,2.0,8,6,2022,24,202224,Sunday
2022-06-20,248014.0775,0.0,0.0,1,15.0,82,24,19.1,15,2.8,4.0,7,1.0,1,6,2022,25,202225,Monday
2022-06-21,253761.285,0.0,0.0,1,15.7,66,4,22.2,17,1.7,3.0,18,1.0,1,6,2022,25,202225,Tuesday
2022-06-22,246858.84,0.0,0.0,1,18.6,87,3,25.2,15,2.8,5.0,17,1.0,1,6,2022,25,202225,Wednesday
2022-06-23,264905.025,-0.1,-0.1,1,22.8,129,4,29.8,16,2.9,5.0,13,2.0,2,6,2022,25,202225,Thursday
2022-06-24,282765.5775,20.1,16.2,2,19.0,165,24,23.4,15,2.1,5.0,2,1.0,5,6,2022,25,202225,Friday
2022-06-25,245443.125,5.2,1.6,23,18.4,154,3,23.0,14,2.3,4.0,9,1.0,16,6,2022,25,202225,Saturday
2022-06-26,234917.4725,-0.1,-0.1,1,17.5,149,5,20.8,13,2.5,4.0,13,0.0,22,6,2022,25,202225,Sunday
2022-06-27,286346.2825,6.3,2.9,14,16.2,123,24,19.9,11,1.6,3.0,13,0.0,4,6,2022,26,202226,Monday
2022-06-28,250852.415,0.0,0.0,1,17.6,103,4,23.0,16,2.4,4.0,10,1.0,21,6,2022,26,202226,Tuesday
2022-06-29,261084.025,0.0,0.0,1,20.6,115,4,26.9,13,2.5,4.0,11,1.0,4,6,2022,26,202226,Wednesday
2022-06-30,271582.9,9.5,6.2,18,17.8,138,24,23.6,12,2.9,5.0,16,1.0,1,6,2022,26,202226,Thursday
2022-07-01,257840.645,0.0,0.0,1,16.2,113,24,20.5,13,3.9,7.0,13,1.0,24,7,2022,26,202226,Friday
2022-07-02,229278.4625,-0.1,-0.1,1,18.1,102,4,23.9,17,2.8,4.0,9,1.0,21,7,2022,26,202226,Saturday
2022-07-03,223635.7725,0.6,0.6,13,16.7,107,24,21.1,10,2.5,4.0,14,0.0,2,7,2022,26,202226,Sunday
2022-07-04,252948.36,0.0,0.0,1,16.5,94,3,22.1,14,2.4,4.0,9,0.0,24,7,2022,27,202227,Monday
2022-07-05,259362.48249999998,0.0,0.0,1,15.7,98,1,20.7,11,2.5,5.0,12,0.0,2,7,2022,27,202227,Tuesday
2022-07-06,264282.63,-0.1,-0.1,1,16.8,90,2,21.7,13,2.7,4.0,14,1.0,2,7,2022,27,202227,Wednesday
2022-07-07,277165.12,0.6,0.2,3,16.4,146,24,18.9,13,4.1,6.0,14,2.0,23,7,2022,27,202227,Thursday
2022-07-08,256584.1425,0.0,0.0,1,17.9,97,4,23.5,14,2.3,4.0,13,1.0,1,7,2022,27,202227,Friday
2022-07-09,236314.5825,0.0,0.0,1,17.1,123,3,21.7,14,3.2,6.0,16,0.0,5,7,2022,27,202227,Saturday
2022-07-10,236201.34,0.0,0.0,1,17.3,129,3,21.1,13,2.8,4.0,10,1.0,2,7,2022,27,202227,Sunday
2022-07-11,273690.6425,0.0,0.0,1,18.1,123,24,23.4,16,2.0,3.0,17,1.0,22,7,2022,28,202228,Monday
2022-07-12,269918.11,0.5,0.3,23,20.8,105,4,26.8,13,1.9,3.0,10,1.0,1,7,2022,28,202228,Tuesday
2022-07-13,274454.4925,0.0,0.0,1,21.5,136,24,27.2,12,3.1,5.0,11,1.0,5,7,2022,28,202228,Wednesday
2022-07-14,264891.9625,0.0,0.0,1,17.2,98,4,22.5,13,2.4,5.0,16,0.0,3,7,2022,28,202228,Thursday
2022-07-15,260618.66999999998,0.0,0.0,1,17.0,84,4,22.0,16,2.4,4.0,14,1.0,1,7,2022,28,202228,Friday
2022-07-16,223110.855,0.0,0.0,1,17.2,96,24,21.6,14,3.1,5.0,8,1.0,21,7,2022,28,202228,Saturday
2022-07-17,215638.885,0.0,0.0,1,17.8,80,4,26.0,16,1.1,2.0,13,0.0,1,7,2022,28,202228,Sunday
2022-07-18,264354.9875,0.0,0.0,1,22.3,106,4,32.2,17,1.5,3.0,15,1.0,1,7,2022,29,202229,Monday
2022-07-19,276084.6025,0.0,0.0,1,26.9,142,4,35.5,15,2.6,4.0,10,1.0,1,7,2022,29,202229,Tuesday
2022-07-20,283259.6875,0.3,0.2,23,23.7,183,24,27.7,11,3.2,5.0,8,1.0,19,7,2022,29,202229,Wednesday
2022-07-21,304118.0125,8.0,2.1,9,17.7,156,24,19.8,7,2.8,5.0,16,2.0,1,7,2022,29,202229,Thursday
2022-07-22,269103.2675,-0.1,-0.1,1,17.5,127,24,20.7,16,1.8,3.0,18,1.0,2,7,2022,29,202229,Friday
2022-07-23,223406.995,0.0,0.0,1,18.3,103,4,25.1,16,1.3,2.0,7,0.0,5,7,2022,29,202229,Saturday
2022-07-24,220262.8475,0.0,0.0,1,22.8,135,4,29.4,16,2.9,5.0,10,1.0,3,7,2022,29,202229,Sunday
2022-07-25,272297.5025,-0.1,-0.1,1,21.0,174,4,24.5,14,3.9,7.0,13,1.0,2,7,2022,30,202230,Monday
2022-07-26,268622.8275,3.9,3.8,6,17.1,105,24,20.2,14,2.9,4.0,9,1.0,23,7,2022,30,202230,Tuesday
2022-07-27,255066.1225,0.0,0.0,1,15.8,88,4,20.9,14,2.7,4.0,14,1.0,1,7,2022,30,202230,Wednesday
2022-07-28,247341.7175,0.0,0.0,1,17.2,115,3,22.3,14,3.5,5.0,8,2.0,1,7,2022,30,202230,Thursday
2022-07-29,246783.465,0.0,0.0,1,18.9,145,4,24.5,14,2.6,4.0,12,2.0,2,7,2022,30,202230,Friday
2022-07-30,226546.735,-0.1,-0.1,1,19.2,110,4,24.4,14,2.0,3.0,7,1.0,2,7,2022,30,202230,Saturday
2022-07-31,248820.935,1.9,0.7,9,19.1,161,3,22.0,14,3.1,5.0,13,1.0,1,7,2022,30,202230,Sunday
2022-08-01,249976.39,1.9,1.1,6,18.1,112,23,22.8,14,2.2,3.0,8,1.0,7,8,2022,31,202231,Monday
2022-08-02,248645.7525,0.0,0.0,1,21.0,116,2,27.7,16,3.4,5.0,12,2.0,1,8,2022,31,202231,Tuesday
2022-08-03,256476.7175,0.0,0.0,1,23.0,171,2,29.5,16,3.0,5.0,13,1.0,21,8,2022,31,202231,Wednesday
2022-08-04,268801.6475,0.0,0.0,1,21.4,165,4,26.4,14,2.4,4.0,15,0.0,2,8,2022,31,202231,Thursday
2022-08-05,253378.985,0.0,0.0,1,17.4,86,24,21.6,14,3.0,5.0,16,1.0,22,8,2022,31,202231,Friday
2022-08-06,220405.3375,0.0,0.0,1,15.7,72,5,22.7,15,1.9,4.0,17,0.0,5,8,2022,31,202231,Saturday
2022-08-07,208418.6925,0.0,0.0,1,16.6,84,4,23.1,13,1.8,4.0,16,0.0,1,8,2022,31,202231,Sunday
2022-08-08,246180.1025,0.0,0.0,1,17.3,95,4,23.4,14,2.1,4.0,15,0.0,3,8,2022,32,202232,Monday
2022-08-09,239741.59,0.0,0.0,1,19.4,112,3,25.7,14,3.4,5.0,10,1.0,1,8,2022,32,202232,Tuesday
2022-08-10,244347.825,0.0,0.0,1,22.3,141,4,30.0,15,3.0,5.0,16,2.0,3,8,2022,32,202232,Wednesday
2022-08-11,251028.0775,0.0,0.0,1,24.0,141,4,31.6,14,2.9,5.0,17,1.0,3,8,2022,32,202232,Thursday
2022-08-12,253356.96,0.0,0.0,1,23.8,156,5,32.3,14,2.3,4.0,12,1.0,5,8,2022,32,202232,Friday
2022-08-13,231763.2775,0.0,0.0,1,22.4,121,5,31.0,14,2.1,4.0,10,1.0,2,8,2022,32,202232,Saturday
2022-08-14,233331.6825,0.0,0.0,1,24.0,136,5,32.2,14,2.1,4.0,12,1.0,4,8,2022,32,202232,Sunday
2022-08-15,281290.205,-0.1,-0.1,1,22.4,175,24,26.2,16,1.9,4.0,10,1.0,1,8,2022,33,202233,Monday
2022-08-16,269373.3425,0.0,0.0,1,21.1,146,5,27.4,13,2.0,3.0,8,1.0,1,8,2022,33,202233,Tuesday
2022-08-17,294289.39,42.8,32.6,20,19.4,175,1,21.2,17,2.3,4.0,6,1.0,12,8,2022,33,202233,Wednesday
2022-08-18,274032.9975,-0.1,-0.1,1,19.9,150,24,24.3,15,1.5,3.0,13,0.0,22,8,2022,33,202233,Thursday
2022-08-19,271638.4,-0.1,-0.1,1,19.3,132,5,24.2,13,1.8,3.0,11,0.0,1,8,2022,33,202233,Friday
2022-08-20,230158.035,-0.1,-0.1,1,18.8,118,24,23.9,12,2.0,4.0,15,1.0,1,8,2022,33,202233,Saturday
2022-08-21,222284.22999999998,0.0,0.0,1,17.7,108,5,24.5,13,2.0,4.0,11,0.0,21,8,2022,33,202233,Sunday
2022-08-22,262553.67,0.0,0.0,1,19.9,152,2,25.8,16,1.5,2.0,8,1.0,1,8,2022,34,202234,Monday
2022-08-23,273470.6225,0.0,0.0,1,21.7,156,1,28.5,15,1.6,3.0,11,0.0,4,8,2022,34,202234,Tuesday
2022-08-24,280622.8175,0.0,0.0,1,23.1,152,4,30.2,14,1.8,3.0,15,0.0,1,8,2022,34,202234,Wednesday
2022-08-25,277376.86,0.0,0.0,1,24.2,175,3,32.6,15,2.6,4.0,20,1.0,1,8,2022,34,202234,Thursday
2022-08-26,289202.74,-0.1,-0.1,1,19.2,157,22,20.9,13,3.0,4.0,9,1.0,23,8,2022,34,202234,Friday
2022-08-27,240000.865,0.0,0.0,1,16.8,106,24,22.3,14,2.5,5.0,17,1.0,1,8,2022,34,202234,Saturday
2022-08-28,220234.98,0.0,0.0,1,15.6,82,4,22.0,14,2.8,5.0,10,0.0,5,8,2022,34,202234,Sunday
2022-08-29,261707.225,0.0,0.0,1,16.9,99,3,22.5,15,2.0,3.0,13,0.0,4,8,2022,35,202235,Monday
2022-08-30,252001.205,0.0,0.0,1,18.5,138,5,23.5,14,3.8,6.0,9,2.0,2,8,2022,35,202235,Tuesday
2022-08-31,252514.1625,0.0,0.0,1,18.4,139,6,23.8,15,4.5,6.0,12,3.0,19,8,2022,35,202235,Wednesday
2022-09-01,253044.7925,0.0,0.0,1,18.7,119,5,24.7,15,3.7,5.0,9,2.0,5,9,2022,35,202235,Thursday
2022-09-02,257367.575,0.0,0.0,1,19.7,136,5,26.0,13,3.4,5.0,13,2.0,5,9,2022,35,202235,Friday
2022-09-03,231444.895,0.0,0.0,1,19.5,132,23,26.8,15,2.5,4.0,10,1.0,18,9,2022,35,202235,Saturday
2022-09-04,235275.3375,0.0,0.0,1,18.9,125,3,26.9,15,1.8,3.0,11,1.0,1,9,2022,35,202235,Sunday
2022-09-05,273524.04,0.2,0.1,23,21.1,114,5,29.7,13,2.3,4.0,11,1.0,2,9,2022,36,202236,Monday
2022-09-06,275390.51,10.0,7.0,23,20.9,153,6,27.2,15,2.7,6.0,23,1.0,4,9,2022,36,202236,Tuesday
2022-09-07,278016.18,5.9,2.9,1,18.7,144,6,24.4,16,2.4,4.0,1,1.0,4,9,2022,36,202236,Wednesday
2022-09-08,283150.905,13.4,7.4,5,17.4,145,24,22.3,15,3.0,5.0,13,1.0,1,9,2022,36,202236,Thursday
2022-09-09,277349.1325,1.6,1.0,15,15.8,129,4,18.2,15,3.5,6.0,12,2.0,1,9,2022,36,202236,Friday
2022-09-10,246210.225,4.2,1.8,1,16.9,119,24,21.2,15,2.5,4.0,4,1.0,8,9,2022,36,202236,Saturday
2022-09-11,229546.055,0.0,0.0,1,15.7,101,5,22.6,13,0.8,2.0,14,0.0,3,9,2022,36,202236,Sunday
2022-09-12,259049.685,-0.1,-0.1,1,17.4,103,3,24.4,15,2.0,4.0,13,0.0,21,9,2022,37,202237,Monday
2022-09-13,275273.635,-0.1,-0.1,1,18.1,137,23,22.7,13,1.8,3.0,12,0.0,1,9,2022,37,202237,Tuesday
2022-09-14,285324.28500000003,-0.1,-0.1,1,15.5,117,22,20.3,16,1.2,2.0,13,0.0,22,9,2022,37,202237,Wednesday
2022-09-15,276930.0175,2.6,2.3,19,14.9,107,22,19.7,13,2.5,5.0,13,1.0,1,9,2022,37,202237,Thursday
2022-09-16,267473.83,7.9,1.2,11,12.5,104,3,16.2,14,2.5,5.0,16,1.0,2,9,2022,37,202237,Friday
2022-09-17,237228.77,5.3,1.4,17,12.4,99,4,16.9,14,3.2,6.0,14,2.0,1,9,2022,37,202237,Saturday
2022-09-18,254131.0625,14.7,4.2,15,11.1,86,24,13.3,11,2.3,3.0,2,1.0,6,9,2022,37,202237,Sunday
2022-09-19,263511.48,1.8,0.6,7,12.5,79,3,16.6,13,2.5,4.0,10,1.0,19,9,2022,38,202238,Monday
2022-09-20,269595.87,0.0,0.0,1,12.2,72,24,16.6,15,1.8,3.0,10,0.0,24,9,2022,38,202238,Tuesday
2022-09-21,260464.4275,0.0,0.0,1,10.3,45,5,18.0,15,0.8,2.0,9,0.0,1,9,2022,38,202238,Wednesday
2022-09-22,255252.3675,0.0,0.0,1,10.9,33,5,19.0,14,1.7,4.0,13,1.0,1,9,2022,38,202238,Thursday
2022-09-23,277206.825,0.8,0.5,24,13.4,66,3,18.0,14,2.2,3.0,11,1.0,1,9,2022,38,202238,Friday
2022-09-24,258153.5375,7.4,1.7,6,12.7,71,24,14.6,14,2.1,3.0,1,1.0,6,9,2022,38,202238,Saturday
2022-09-25,231072.125,-0.1,-0.1,1,11.3,47,6,17.4,13,1.9,3.0,13,1.0,3,9,2022,38,202238,Sunday
2022-09-26,294045.395,17.4,6.2,15,11.5,99,24,13.5,14,3.8,6.0,11,2.0,17,9,2022,39,202239,Monday
2022-09-27,292319.555,9.2,2.3,13,9.1,73,24,11.2,14,2.3,4.0,12,1.0,8,9,2022,39,202239,Tuesday
2022-09-28,276191.05,-0.1,-0.1,1,9.5,42,24,14.9,12,1.7,3.0,16,1.0,8,9,2022,39,202239,Wednesday
2022-09-29,269033.75,0.0,0.0,1,7.9,25,5,15.8,13,0.9,2.0,8,0.0,20,9,2022,39,202239,Thursday
2022-09-30,262729.42,5.6,3.2,24,11.3,27,6,17.2,12,3.5,6.0,15,1.0,1,9,2022,39,202239,Friday
2022-10-01,243159.48,12.4,4.8,1,14.2,110,1,18.0,14,4.6,7.0,1,3.0,7,10,2022,39,202239,Saturday
2022-10-02,234084.6375,1.1,1.1,6,13.2,62,24,18.3,14,2.4,4.0,11,1.0,20,10,2022,39,202239,Sunday
2022-10-03,273161.0875,0.0,0.0,1,11.1,44,6,17.4,12,1.3,3.0,13,0.0,4,10,2022,40,202240,Monday
2022-10-04,263975.3075,0.0,0.0,1,14.3,86,4,18.4,15,3.1,5.0,10,1.0,1,10,2022,40,202240,Tuesday
2022-10-05,283923.8475,1.7,1.6,20,15.7,130,22,18.3,15,5.2,7.0,14,3.0,21,10,2022,40,202240,Wednesday
2022-10-06,263500.59249999997,0.0,0.0,1,12.3,65,23,17.4,13,3.5,6.0,14,1.0,22,10,2022,40,202240,Thursday
2022-10-07,268547.3125,-0.1,-0.1,1,13.4,70,1,17.1,14,3.8,5.0,8,2.0,3,10,2022,40,202240,Friday
2022-10-08,238533.0375,0.2,0.1,2,11.3,43,24,16.1,13,2.8,5.0,11,1.0,21,10,2022,40,202240,Saturday
2022-10-09,225219.4425,0.0,0.0,1,9.7,33,6,16.5,13,2.5,4.0,10,1.0,1,10,2022,40,202240,Sunday
2022-10-10,281137.255,0.4,0.3,14,9.6,33,24,15.7,11,2.3,4.0,14,1.0,19,10,2022,41,202241,Monday
2022-10-11,269129.97,0.0,0.0,1,8.4,18,5,16.7,14,1.0,2.0,10,0.0,19,10,2022,41,202241,Tuesday
2022-10-12,270653.3175,-0.1,-0.1,1,8.9,25,5,15.5,15,1.8,3.0,12,1.0,1,10,2022,41,202241,Wednesday
2022-10-13,296131.86,0.1,0.1,7,12.0,63,22,14.9,12,2.3,3.0,4,1.0,20,10,2022,41,202241,Thursday
2022-10-14,296949.565,2.8,1.2,12,12.6,81,1,16.1,15,2.1,3.0,6,1.0,1,10,2022,41,202241,Friday
2022-10-15,259568.145,3.2,1.2,11,13.6,91,5,16.4,15,3.2,4.0,8,1.0,1,10,2022,41,202241,Saturday
2022-10-16,234552.2125,1.5,0.8,21,14.5,125,7,17.8,13,3.5,5.0,2,1.0,16,10,2022,41,202241,Sunday
2022-10-17,295138.55,8.1,5.2,9,15.5,125,24,17.8,15,2.6,4.0,3,1.0,22,10,2022,42,202242,Monday
2022-10-18,267675.9075,0.0,0.0,1,11.2,42,23,18.2,12,1.3,3.0,13,0.0,1,10,2022,42,202242,Tuesday
2022-10-19,268846.12,0.0,0.0,1,8.8,17,6,14.6,14,3.5,6.0,12,1.0,1,10,2022,42,202242,Wednesday
2022-10-20,288150.405,3.3,2.2,13,12.2,74,2,15.6,15,3.5,4.0,4,3.0,1,10,2022,42,202242,Thursday
2022-10-21,276219.4375,2.4,1.2,1,14.9,118,7,19.7,15,2.7,3.0,1,2.0,6,10,2022,42,202242,Friday
2022-10-22,246844.3075,0.0,0.0,1,13.7,97,21,18.2,14,3.0,6.0,12,1.0,18,10,2022,42,202242,Saturday
2022-10-23,245715.64,0.4,0.2,19,15.1,102,1,18.6,15,3.5,5.0,13,2.0,1,10,2022,42,202242,Sunday
2022-10-24,277750.7775,0.4,0.2,13,15.2,126,19,16.7,1,5.3,8.0,8,2.0,18,10,2022,43,202243,Monday
2022-10-25,274873.6825,0.0,0.0,1,13.7,99,23,17.2,15,3.5,5.0,2,2.0,17,10,2022,43,202243,Tuesday
2022-10-26,269999.105,0.3,0.2,23,15.0,103,1,19.4,15,3.2,5.0,11,2.0,1,10,2022,43,202243,Wednesday
2022-10-27,279899.9375,-0.1,-0.1,1,15.7,128,2,19.4,15,3.0,4.0,8,2.0,1,10,2022,43,202243,Thursday
2022-10-28,278561.2775,0.0,0.0,1,16.0,103,24,20.5,12,2.9,5.0,13,1.0,22,10,2022,43,202243,Friday
2022-10-29,252695.0475,0.0,0.0,1,15.8,93,2,21.1,14,2.2,3.0,8,1.0,1,10,2022,43,202243,Saturday
2022-10-30,240718.7775,0.0,0.0,1,14.4,103,23,20.2,12,1.8,3.0,16,1.0,2,10,2022,43,202243,Sunday
2022-10-31,282755.0775,0.1,0.1,24,12.8,67,6,16.2,14,2.5,4.0,20,1.0,2,10,2022,44,202244,Monday
2022-11-01,275991.035,2.5,1.0,23,14.7,117,23,16.9,4,6.5,8.0,5,4.0,1,11,2022,44,202244,Tuesday
2022-11-02,276130.835,1.7,0.5,2,12.3,102,2,14.7,13,5.4,8.0,5,4.0,8,11,2022,44,202244,Wednesday
2022-11-03,293151.3275,7.0,2.7,22,12.6,108,24,16.2,14,4.5,6.0,1,3.0,18,11,2022,44,202244,Thursday
2022-11-04,292604.82,2.3,1.1,23,8.9,52,21,12.5,12,2.0,4.0,2,1.0,9,11,2022,44,202244,Friday
2022-11-05,264301.9525,-0.1,-0.1,1,9.0,34,3,12.3,13,3.8,6.0,22,1.0,1,11,2022,44,202244,Saturday
2022-11-06,266936.925,7.2,2.0,15,10.4,81,18,12.6,10,5.7,7.0,22,4.0,4,11,2022,44,202244,Sunday
2022-11-07,299172.3775,0.3,0.2,16,13.0,109,4,14.3,13,5.2,6.0,1,4.0,16,11,2022,45,202245,Monday
2022-11-08,294073.2825,0.0,0.0,1,13.1,107,7,15.4,13,4.9,6.0,10,4.0,2,11,2022,45,202245,Tuesday
2022-11-09,294685.235,0.6,0.3,12,12.3,100,24,14.1,1,5.3,8.0,12,4.0,3,11,2022,45,202245,Wednesday
2022-11-10,295160.905,-0.1,-0.1,1,11.5,93,5,14.7,14,4.3,5.0,10,4.0,1,11,2022,45,202245,Thursday
2022-11-11,294986.99,0.0,0.0,1,9.1,30,24,12.9,14,3.3,5.0,2,1.0,23,11,2022,45,202245,Friday
2022-11-12,261081.91,0.0,0.0,1,7.5,24,2,16.2,14,1.6,2.0,1,1.0,5,11,2022,45,202245,Saturday
2022-11-13,247995.2225,0.0,0.0,1,6.9,17,7,16.1,14,1.6,3.0,14,1.0,2,11,2022,45,202245,Sunday
2022-11-14,295196.995,0.0,0.0,1,5.5,11,7,9.3,12,2.9,5.0,13,2.0,2,11,2022,46,202246,Monday
2022-11-15,296751.0875,8.5,3.3,24,10.7,63,1,12.7,13,4.1,6.0,12,3.0,1,11,2022,46,202246,Tuesday
2022-11-16,296719.54,5.9,1.9,1,10.6,92,19,12.3,13,4.3,8.0,24,2.0,5,11,2022,46,202246,Wednesday
2022-11-17,315987.95,18.6,3.7,2,10.1,80,24,11.2,16,6.0,9.0,2,3.0,22,11,2022,46,202246,Thursday
2022-11-18,309849.9675,1.8,0.5,16,7.6,37,24,10.5,13,3.1,5.0,21,2.0,4,11,2022,46,202246,Friday
2022-11-19,283211.7275,-0.1,-0.1,1,0.4,-51,24,3.8,1,3.7,6.0,6,1.0,22,11,2022,46,202246,Saturday
2022-11-20,286092.12,9.3,3.5,16,-0.9,-70,7,2.8,18,1.9,4.0,14,1.0,1,11,2022,46,202246,Sunday
2022-11-21,317561.105,6.9,1.4,22,5.1,14,5,8.6,13,3.2,6.0,23,1.0,1,11,2022,47,202247,Monday
2022-11-22,320517.395,-0.1,-0.1,1,6.6,48,6,8.5,24,4.3,6.0,10,3.0,1,11,2022,47,202247,Tuesday
2022-11-23,310026.3925,3.3,1.4,15,8.3,73,21,9.8,13,4.3,7.0,12,3.0,4,11,2022,47,202247,Wednesday
2022-11-24,300036.3125,2.6,1.4,24,8.9,74,7,11.4,14,4.2,6.0,3,3.0,15,11,2022,47,202247,Thursday
2022-11-25,300035.9975,6.2,2.4,1,8.4,28,24,12.1,14,3.0,5.0,11,2.0,16,11,2022,47,202247,Friday
2022-11-26,277115.795,0.0,0.0,1,6.6,23,2,10.5,14,2.9,4.0,14,1.0,1,11,2022,47,202247,Saturday
2022-11-27,280244.1,10.6,2.7,20,6.5,56,4,7.8,13,3.8,5.0,2,3.0,7,11,2022,47,202247,Sunday
2022-11-28,321492.4275,1.8,0.4,3,8.6,69,1,10.0,15,2.2,4.0,2,0.0,24,11,2022,48,202248,Monday
2022-11-29,321943.405,0.5,0.5,24,7.3,51,17,9.2,14,1.0,2.0,22,1.0,1,11,2022,48,202248,Tuesday
2022-11-30,323022.5575,0.5,0.4,1,5.6,-1,24,8.9,14,1.5,2.0,11,0.0,4,11,2022,48,202248,Wednesday
2022-12-01,320466.7775,0.0,0.0,1,3.5,-10,20,7.0,14,1.9,3.0,13,1.0,1,12,2022,48,202248,Thursday
2022-12-02,328145.9975,0.0,0.0,1,2.6,19,23,3.8,1,3.8,6.0,20,2.0,1,12,2022,48,202248,Friday
2022-12-03,301694.5175,-0.1,-0.1,1,1.2,-1,23,2.5,5,4.0,5.0,8,3.0,4,12,2022,48,202248,Saturday
2022-12-04,295559.715,0.0,0.0,1,1.1,0,1,3.0,24,3.9,5.0,12,3.0,1,12,2022,48,202248,Sunday
